#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,degT,hPa,degC,degC,degC,mi,ft
2022,1,2,20,20,85,4.9,6.1,99,99,99,999,1024.5,13.3,13.5,2.9,99,99
2022,1,2,20,30,94,4.3,5.3,99,99,99,999,1024.4,13.4,13.5,3.9,99,99
2022,1,2,20,40,99,3.5,4.5,0.76,13.79,4.82,251,1024.2,13.5,13.5,4.7,99,99
2022,1,2,20,50,108,3.6,4.6,99,99,99,999,1024.1,13.7,13.5,3,99,99
2022,1,2,21,0,115,3.1,4,99,99,99,999,1024.1,13.9,13.5,3.1,99,99
2022,1,2,21,10,126,2.7,3.7,99,99,99,999,1024,14,13.5,2.7,99,99
2022,1,2,21,20,141,2,2.7,99,99,99,999,1023.9,13.9,13.5,4,99,99
2022,1,2,21,30,135,1.7,2.3,99,99,99,999,1023.9,14,13.6,3.8,99,99
2022,1,2,21,40,146,1.7,2.2,0.72,12.9,5.33,263,1023.8,14.1,13.6,3.5,99,99
2022,1,2,21,50,154,1.5,2,99,99,99,999,1023.8,14.2,13.6,4.7,99,99
2022,1,2,22,0,167,1.3,1.6,99,99,99,999,1023.7,14.1,13.6,4.7,99,99
2022,1,2,22,10,176,0.9,1.3,99,99,99,999,1023.6,14.2,13.6,4.6,99,99
2022,1,2,22,20,200,0.5,0.9,99,99,99,999,1023.5,14.4,13.7,4.6,99,99
2022,1,2,22,30,253,0.7,1.8,99,99,99,999,1023.5,14.4,13.7,5,99,99
2022,1,2,22,40,266,3.2,4.3,0.66,13.79,5.75,289,1023.6,13.9,13.7,7.1,99,99
2022,1,2,22,50,272,3.7,4.5,99,99,99,999,1023.6,13.6,13.7,7.1,99,99
2022,1,2,23,0,274,3.8,4.7,99,99,99,999,1023.5,13.5,13.6,6.9,99,99
2022,1,2,23,10,275,4,4.7,99,99,99,999,1023.5,13.5,13.6,6.6,99,99
2022,1,2,23,20,281,3.8,4.7,99,99,99,999,1023.4,13.4,13.6,6.7,99,99
2022,1,2,23,30,285,4,4.6,99,99,99,999,1023.3,13.4,13.6,6.5,99,99
2022,1,2,23,40,286,3.8,4.5,0.63,13.79,6.71,266,1023.3,13.4,13.6,6.6,99,99
2022,1,2,23,50,284,3.4,4.2,99,99,99,999,1023.3,13.4,13.6,7.2,99,99
2022,1,3,0,0,297,2.8,3.9,99,99,99,999,1023.3,13.4,13.6,6.7,99,99
2022,1,3,0,10,300,2.6,3.5,99,99,99,999,1023.2,13.4,13.6,5.9,99,99
2022,1,3,0,20,303,2.4,3,99,99,99,999,1023,13.5,13.6,5.8,99,99
2022,1,3,0,30,300,2.7,3.4,99,99,99,999,1023,13.4,13.6,5.5,99,99
2022,1,3,0,40,299,2.5,3.1,0.65,12.9,7.77,257,1023,13.4,13.6,5.5,99,99
2022,1,3,0,50,292,2.5,3.4,99,99,99,999,1022.9,13.3,13.6,5.3,99,99
2022,1,3,1,0,290,2.8,3.6,99,99,99,999,1022.9,13.3,13.5,5.4,99,99
2022,1,3,1,10,284,3.2,4.1,99,99,99,999,1022.9,13.3,13.5,4.7,99,99
2022,1,3,1,20,284,2.9,3.5,99,99,99,999,1022.9,13.3,13.5,5.4,99,99
2022,1,3,1,30,281,2.8,3.6,99,99,99,999,1022.8,13.2,13.5,4.5,99,99
2022,1,3,1,40,269,2.4,3.2,0.69,13.79,7.83,244,1022.9,13.2,13.5,4.6,99,99
2022,1,3,1,50,268,2.6,3.2,99,99,99,999,1022.9,13.2,13.5,5,99,99
2022,1,3,2,0,267,2.7,3.3,99,99,99,999,1023,13.2,13.5,5.1,99,99
2022,1,3,2,10,266,2.4,3,99,99,99,999,1022.9,13.1,13.5,5,99,99
2022,1,3,2,20,260,2.4,3.1,99,99,99,999,1023,13.1,13.5,5.4,99,99
2022,1,3,2,30,261,2.6,3.3,99,99,99,999,1023,13.1,13.5,5.2,99,99
2022,1,3,2,40,256,2.4,3.2,0.67,10.81,7.63,258,1023,13.1,13.5,5,99,99
2022,1,3,2,50,254,2.5,3,99,99,99,999,1023.2,13,13.5,5.1,99,99
2022,1,3,3,0,260,2.7,3.7,99,99,99,999,1023.3,13.1,13.5,5.1,99,99
2022,1,3,3,10,266,3,3.9,99,99,99,999,1023.3,13,13.5,5.2,99,99
2022,1,3,3,20,275,3.1,4,99,99,99,999,1023.3,13,13.5,6.1,99,99
2022,1,3,3,30,274,3.2,4,99,99,99,999,1023.4,12.9,13.5,6.5,99,99
2022,1,3,3,40,268,3.6,4.4,0.75,12.9,7.86,277,1023.3,12.9,13.5,5.9,99,99
2022,1,3,3,50,267,3.6,4.3,99,99,99,999,1023.4,12.9,13.5,6.4,99,99
2022,1,3,4,0,271,3.4,4.5,99,99,99,999,1023.3,12.9,13.5,6.9,99,99
2022,1,3,4,10,275,3.4,4.1,99,99,99,999,1023.4,12.8,13.5,6.9,99,99
2022,1,3,4,20,282,3.3,4.1,99,99,99,999,1023.4,12.8,13.5,7.1,99,99
2022,1,3,4,30,284,3.4,4.4,99,99,99,999,1023.3,12.8,13.5,6.9,99,99
2022,1,3,4,40,283,3.2,4.3,0.71,12.9,7.31,258,1023.3,12.8,13.5,7,99,99
2022,1,3,4,50,284,3.2,3.9,99,99,99,999,1023.4,12.8,13.5,7.2,99,99
2022,1,3,5,0,278,3.5,4.3,99,99,99,999,1023.4,12.8,13.5,6.7,99,99
2022,1,3,5,10,267,3.4,4.4,99,99,99,999,1023.5,12.9,13.5,7.2,99,99
2022,1,3,5,20,273,3.2,4.5,99,99,99,999,1023.5,12.9,13.5,7.5,99,99
2022,1,3,5,30,271,3.5,4.6,99,99,99,999,1023.6,12.8,13.4,7.3,99,99
2022,1,3,5,40,264,3.2,4.2,0.79,12.9,7.09,254,1023.6,12.8,13.4,7.6,99,99
2022,1,3,5,50,267,2.8,3.7,99,99,99,999,1023.6,12.8,13.4,7.8,99,99
2022,1,3,6,0,277,3.1,4,99,99,99,999,1023.6,12.8,13.4,7.8,99,99
2022,1,3,6,10,273,3.1,4.2,99,99,99,999,1023.6,12.8,13.5,7.8,99,99
2022,1,3,6,20,272,3.2,4,99,99,99,999,1023.6,12.7,13.4,7.8,99,99
2022,1,3,6,30,269,3.5,4.5,99,99,99,999,1023.6,12.8,13.4,7.7,99,99
2022,1,3,6,40,262,3.2,4.1,0.73,12.12,6.46,273,1023.7,12.8,13.4,6.6,99,99
2022,1,3,6,50,258,3.4,4.4,99,99,99,999,1023.7,12.9,13.4,5.1,99,99
2022,1,3,7,0,258,3.3,4.2,99,99,99,999,1023.8,12.9,13.4,4.8,99,99
2022,1,3,7,10,251,3.2,4,99,99,99,999,1023.8,12.9,13.4,5.5,99,99
2022,1,3,7,20,244,3.1,4,99,99,99,999,1023.9,12.9,13.4,6.1,99,99
2022,1,3,7,30,239,2.9,3.9,99,99,99,999,1023.9,12.8,13.5,6,99,99
2022,1,3,7,40,233,2.6,3.4,0.66,13.79,6.01,238,1023.8,12.8,13.5,5.8,99,99
2022,1,3,7,50,241,2,2.8,99,99,99,999,1023.8,12.8,13.4,6.1,99,99
2022,1,3,8,0,246,1.7,2.3,99,99,99,999,1023.7,12.8,13.4,6.7,99,99
2022,1,3,8,10,237,1.4,1.9,99,99,99,999,1023.6,12.8,13.4,7,99,99
2022,1,3,8,20,244,1.1,1.7,99,99,99,999,1023.5,12.7,13.4,6.9,99,99
2022,1,3,8,30,221,1.1,1.4,99,99,99,999,1023.4,12.7,13.4,7.1,99,99
2022,1,3,8,40,229,1,1.5,0.67,12.9,5.95,270,1023.2,12.7,13.4,7.2,99,99
2022,1,3,8,50,255,0.6,1.1,99,99,99,999,1023.1,12.7,13.4,7.7,99,99
2022,1,3,9,0,271,0.2,1,99,99,99,999,1022.9,12.5,13.4,7.5,99,99
2022,1,3,9,10,314,0,0,99,99,99,999,1022.8,12.3,13.4,7.4,99,99
2022,1,3,9,20,193,0,0,99,99,99,999,1022.8,12.1,13.4,7.4,99,99
2022,1,3,9,30,102,0,0.3,99,99,99,999,1022.7,12.1,13.4,7.6,99,99
2022,1,3,9,40,85,0.5,1,0.64,13.79,5.96,253,1022.6,12.2,13.4,7.9,99,99
2022,1,3,9,50,44,0.8,1.4,99,99,99,999,1022.5,12.3,13.4,8.1,99,99
2022,1,3,10,0,41,1.1,1.7,99,99,99,999,1022.5,12.3,13.4,7.7,99,99
2022,1,3,10,10,67,1.4,1.9,99,99,99,999,1022.6,12.3,13.4,7.4,99,99
2022,1,3,10,20,95,1.4,2,99,99,99,999,1022.8,12.5,13.4,7.6,99,99
2022,1,3,10,30,121,0.8,1.6,99,99,99,999,1022.8,12.5,13.4,8,99,99
2022,1,3,10,40,186,0,0.7,0.64,13.79,6.77,278,1023,12.3,13.4,7.9,99,99
2022,1,3,10,50,257,0.3,0.9,99,99,99,999,1023,12.2,13.4,8,99,99
2022,1,3,11,0,239,1,1.6,99,99,99,999,1022.8,12.4,13.4,8.4,99,99
2022,1,3,11,10,236,1.2,1.6,99,99,99,999,1022.8,12.3,13.4,8.3,99,99
2022,1,3,11,20,246,1.6,2.8,99,99,99,999,1022.8,12.4,13.4,8.5,99,99
2022,1,3,11,30,237,2,2.5,99,99,99,999,1022.7,12.4,13.4,8.7,99,99
2022,1,3,11,40,250,1.6,2.3,0.69,13.79,6.69,312,1022.5,12.4,13.4,8.5,99,99
2022,1,3,11,50,299,1.6,2.6,99,99,99,999,1022.5,12.3,13.4,7.9,99,99
2022,1,3,12,0,321,2.1,2.8,99,99,99,999,1022.3,12.4,13.4,8,99,99
2022,1,3,12,10,331,3.3,5.6,99,99,99,999,1022.6,12.4,13.4,7.9,99,99
2022,1,3,12,20,342,4.7,5.3,99,99,99,999,1022.5,11.7,13.4,7.6,99,99
2022,1,3,12,30,344,4.5,5.6,99,99,99,999,1022.4,11.4,13.4,7,99,99
2022,1,3,12,40,351,4.1,4.8,0.64,12.12,7.23,274,1022.3,11.4,13.4,6.6,99,99
2022,1,3,12,50,346,3.8,4.4,99,99,99,999,1022.4,11.4,13.4,6.2,99,99
2022,1,3,13,0,338,3.2,3.8,99,99,99,999,1022.5,11.5,13.4,6.3,99,99
2022,1,3,13,10,329,2.7,3.4,99,99,99,999,1022.5,11.6,13.4,6.2,99,99
2022,1,3,13,20,333,1.8,2.7,99,99,99,999,1022.6,11.7,13.4,6.4,99,99
2022,1,3,13,30,333,1.5,2.2,99,99,99,999,1022.7,11.7,13.4,6.7,99,99
2022,1,3,13,40,332,1.1,1.8,0.62,13.79,7.65,275,1022.6,11.7,13.4,6.8,99,99
2022,1,3,13,50,338,0.8,1.3,99,99,99,999,1022.7,11.7,13.4,6.9,99,99
2022,1,3,14,0,337,0.9,1.3,99,99,99,999,1022.8,11.7,13.4,7,99,99
2022,1,3,14,10,317,0.7,1.3,99,99,99,999,1023,11.7,13.4,6.9,99,99
2022,1,3,14,20,254,0.2,0.7,99,99,99,999,1022.9,11.7,13.4,6.9,99,99
2022,1,3,14,30,193,0.2,0.8,99,99,99,999,1022.9,11.6,13.4,6.8,99,99
2022,1,3,14,40,229,0.6,1.4,0.63,12.12,7.39,285,1023,11.6,13.4,6.9,99,99
2022,1,3,14,50,240,1.2,1.8,99,99,99,999,1023.1,11.7,13.4,7,99,99
2022,1,3,15,0,249,1.1,1.7,99,99,99,999,1023.2,11.8,13.4,7.3,99,99
2022,1,3,15,10,246,1.2,2,99,99,99,999,1023.3,11.8,13.5,7.7,99,99
2022,1,3,15,20,255,0.4,0.9,99,99,99,999,1023.3,11.7,13.5,7.5,99,99
2022,1,3,15,30,246,0.3,0.9,99,99,99,999,1023.3,11.7,13.5,7.3,99,99
2022,1,3,15,40,218,0.3,1,0.63,13.79,7.64,288,1023.3,11.8,13.5,7,99,99
2022,1,3,15,50,223,1.1,2.5,99,99,99,999,1023.4,11.9,13.6,6.2,99,99
2022,1,3,16,0,238,1.5,2.4,99,99,99,999,1023.5,12.1,13.6,5.8,99,99
2022,1,3,16,10,227,2,3,99,99,99,999,1023.6,12.2,13.6,5.7,99,99
2022,1,3,16,20,218,2.3,3.5,99,99,99,999,1023.6,12.2,13.6,5.7,99,99
2022,1,3,16,30,214,2.8,3.7,99,99,99,999,1023.7,12.2,13.6,5.9,99,99
2022,1,3,16,40,190,2.1,2.9,0.67,13.79,7.23,250,1023.5,12.2,13.6,5.7,99,99
2022,1,3,16,50,191,1.5,2.3,99,99,99,999,1023.8,12.2,13.6,5.7,99,99
2022,1,3,17,0,222,1.1,1.7,99,99,99,999,1024.1,12.2,13.6,5.5,99,99
2022,1,3,17,10,264,0.1,1.1,99,99,99,999,1024.2,12.4,13.6,6.1,99,99
2022,1,3,17,20,119,0.4,1.3,99,99,99,999,1024,13,13.7,6.5,99,99
2022,1,3,17,30,124,1,1.6,99,99,99,999,1024.2,13,13.7,6.8,99,99
2022,1,3,17,40,175,1.5,2.2,0.72,13.79,6.42,260,1024.2,12.9,13.7,7.5,99,99
2022,1,3,17,50,197,2.9,4.8,99,99,99,999,1024.3,12.9,13.7,8.2,99,99
2022,1,3,18,0,230,3.7,4.7,99,99,99,999,1024.3,12.6,13.7,8.4,99,99
2022,1,3,18,10,219,3.4,4.1,99,99,99,999,1024.4,12.4,13.7,7.5,99,99
2022,1,3,18,20,210,3.3,4,99,99,99,999,1024.4,12.4,13.7,6.9,99,99
2022,1,3,18,30,229,2.8,3.7,99,99,99,999,1024.4,12.5,13.7,7.1,99,99
2022,1,3,18,40,250,2.6,3.9,0.68,12.9,6.11,237,1024.3,12.5,13.7,7.4,99,99
2022,1,3,18,50,259,3.3,4.1,99,99,99,999,1024.3,12.5,13.7,8.1,99,99
2022,1,3,19,0,257,3.1,3.7,99,99,99,999,1024.2,12.6,13.7,8.1,99,99
2022,1,3,19,10,263,2.8,3.5,99,99,99,999,1024.1,12.6,13.8,8.2,99,99
2022,1,3,19,20,268,3,4,99,99,99,999,1024,12.6,13.8,8.1,99,99
2022,1,3,19,30,265,3.2,4.2,99,99,99,999,1023.9,12.5,13.8,7.7,99,99
2022,1,3,19,40,270,3.8,4.6,0.62,13.79,6.14,50,1023.9,12.5,13.8,7.5,99,99
2022,1,3,19,50,270,4.4,5.4,99,99,99,999,1023.8,12.6,13.8,7.2,99,99
2022,1,3,20,0,279,4.8,5.9,99,99,99,999,1023.7,12.7,13.8,7.7,99,99
2022,1,3,20,10,287,4.7,5.7,99,99,99,999,1023.6,12.7,13.8,8.3,99,99
2022,1,3,20,20,289,5,5.8,99,99,99,999,1023.6,12.6,13.8,8.2,99,99
2022,1,3,20,30,285,4.9,5.8,99,99,99,999,1023.6,12.7,13.9,8.2,99,99
2022,1,3,20,40,280,4.8,5.9,0.64,13.79,5.9,282,1023.5,12.7,13.9,7.4,99,99
2022,1,3,20,50,274,4.9,5.8,99,99,99,999,1023.3,12.6,13.9,7.5,99,99
2022,1,3,21,0,266,5.1,7.1,99,99,99,999,1023.3,12.7,13.8,8.4,99,99
2022,1,3,21,10,271,5.8,6.9,99,99,99,999,1023.3,12.9,13.8,9.2,99,99
2022,1,3,21,20,274,6.3,7.6,99,99,99,999,1023.3,13,13.8,8.8,99,99
2022,1,3,21,30,275,6.6,7.9,99,99,99,999,1023.3,13.1,13.8,9.5,99,99
2022,1,3,21,40,276,7,8.6,0.59,12.9,4.35,261,1023.4,13.1,13.8,9.6,99,99
2022,1,3,21,50,274,7.2,8.7,99,99,99,999,1023.2,13.1,13.8,9.6,99,99
2022,1,3,22,0,276,7.8,9.2,99,99,99,999,1023.2,13.1,13.8,9.5,99,99
2022,1,3,22,10,275,7.4,9,99,99,99,999,1023.1,13,13.8,9.7,99,99
2022,1,3,22,20,274,8.3,10.4,99,99,99,999,1023.2,13,13.8,9.7,99,99
2022,1,3,22,30,273,8.4,10.1,99,99,99,999,1023.1,13,13.8,9.8,99,99
2022,1,3,22,40,272,8.4,10.1,0.85,12.9,3.95,269,1023,13,13.8,10,99,99
2022,1,3,22,50,270,7.9,9.7,99,99,99,999,1022.9,13.1,13.8,10.1,99,99
2022,1,3,23,0,269,8,9.8,99,99,99,999,1022.8,13.1,13.8,10.1,99,99
2022,1,3,23,10,266,7.7,9.9,99,99,99,999,1022.8,13.1,13.8,10.1,99,99
2022,1,3,23,20,265,7.7,9.3,99,99,99,999,1022.9,13.2,13.8,10.3,99,99
2022,1,3,23,30,265,7.9,9.4,99,99,99,999,1022.7,13.2,13.8,10.3,99,99
2022,1,3,23,40,268,8.2,10,1,4.35,4.17,271,1022.8,13.3,13.8,10.4,99,99
2022,1,3,23,50,269,8.4,11.2,99,99,99,999,1022.8,13.3,13.8,10.3,99,99
2022,1,4,0,0,270,8.5,10.4,99,99,99,999,1022.8,13.3,13.8,10.3,99,99
2022,1,4,0,10,269,8.8,10.8,99,99,99,999,1022.9,13.3,13.8,10.3,99,99
2022,1,4,0,20,272,8.6,11.8,99,99,99,999,1022.9,13.4,13.8,10.3,99,99
2022,1,4,0,30,274,8,10,99,99,99,999,1022.9,13.5,13.8,10.3,99,99
2022,1,4,0,40,277,8.2,9.8,1.12,5,4.15,279,1022.8,13.7,13.8,9.9,99,99
2022,1,4,0,50,277,8.2,10.1,99,99,99,999,1022.7,13.7,13.8,9.9,99,99
2022,1,4,1,0,274,7.6,9.4,99,99,99,999,1022.8,13.7,13.7,10.2,99,99
2022,1,4,1,10,277,7.8,9.7,99,99,99,999,1022.9,13.6,13.7,10.1,99,99
2022,1,4,1,20,278,8.4,10.7,99,99,99,999,1022.9,13.6,13.7,9.7,99,99
2022,1,4,1,30,280,8.8,11.1,99,99,99,999,1023,13.5,13.7,9.7,99,99
2022,1,4,1,40,278,8.3,10.6,1.15,5,4.07,268,1022.8,13.4,13.7,9.7,99,99
2022,1,4,1,50,276,7.8,9.4,99,99,99,999,1022.8,13.4,13.7,9.5,99,99
2022,1,4,2,0,281,8.5,10.7,99,99,99,999,1023,13.4,13.7,9.5,99,99
2022,1,4,2,10,280,9,10.8,99,99,99,999,1023,13.3,13.7,9.3,99,99
2022,1,4,2,20,279,8.7,10.8,99,99,99,999,1023.1,13.3,13.7,9.4,99,99
2022,1,4,2,30,276,8.2,10.7,99,99,99,999,1023.1,13.2,13.7,9.4,99,99
2022,1,4,2,40,276,8.1,10,1.13,4.76,4.09,270,1023.1,13.1,13.7,9.4,99,99
2022,1,4,2,50,276,7.9,9.6,99,99,99,999,1023.1,13.1,13.7,9.5,99,99
2022,1,4,3,0,278,8.5,10,99,99,99,999,1023,13.1,13.7,9.4,99,99
2022,1,4,3,10,281,8.8,11.2,99,99,99,999,1023,13,13.7,9.3,99,99
2022,1,4,3,20,282,8.6,10.5,99,99,99,999,1023.1,13,13.7,9.5,99,99
2022,1,4,3,30,285,9,11.5,99,99,99,999,1023.2,12.9,13.7,9.4,99,99
2022,1,4,3,40,286,8.8,10.4,1.15,4.76,4.13,273,1023.2,12.9,13.7,9.4,99,99
2022,1,4,3,50,285,8,10.1,99,99,99,999,1023.3,12.9,13.6,9.6,99,99
2022,1,4,4,0,284,8.4,10.2,99,99,99,999,1023.2,12.9,13.6,9.5,99,99
2022,1,4,4,10,285,8.2,9.8,99,99,99,999,1023.2,13,13.6,9.6,99,99
2022,1,4,4,20,286,8.1,9.8,99,99,99,999,1023.3,13,13.6,9.7,99,99
2022,1,4,4,30,283,7.3,9.1,99,99,99,999,1023.3,12.9,13.6,9.5,99,99
2022,1,4,4,40,280,6,7.6,1.05,5,4.26,267,1023.6,13,13.6,9.7,99,99
2022,1,4,4,50,280,4.6,6.5,99,99,99,999,1023.6,13.1,13.6,9.8,99,99
2022,1,4,5,0,290,2.8,4.6,99,99,99,999,1023.6,13.2,13.6,10.1,99,99
2022,1,4,5,10,344,2.4,3.2,99,99,99,999,1023.8,13.3,13.6,9.3,99,99
2022,1,4,5,20,337,3.2,4.4,99,99,99,999,1023.9,13.3,13.6,8.8,99,99
2022,1,4,5,30,355,3.9,5.3,99,99,99,999,1024,13.2,13.6,9.6,99,99
2022,1,4,5,40,355,3.9,5.4,1.06,5,4.58,263,1024.1,12.9,13.6,10,99,99
2022,1,4,5,50,1,4.3,5.3,99,99,99,999,1024,12.9,13.6,9.7,99,99
2022,1,4,6,0,6,3.9,4.6,99,99,99,999,1024.2,12.9,13.6,9.5,99,99
2022,1,4,6,10,360,3.4,4.5,99,99,99,999,1024.2,13,13.6,9.7,99,99
2022,1,4,6,20,349,3.7,4.5,99,99,99,999,1024.3,13,13.6,9.6,99,99
2022,1,4,6,30,301,3.8,5.4,99,99,99,999,1024.3,13,13.6,9.3,99,99
2022,1,4,6,40,292,4.6,5.8,1,14.81,4.69,271,1024.4,12.9,13.6,9.5,99,99
2022,1,4,6,50,289,5.2,6.2,99,99,99,999,1024.4,12.8,13.6,9.5,99,99
2022,1,4,7,0,286,5.1,6.6,99,99,99,999,1024.4,12.7,13.6,9.5,99,99
2022,1,4,7,10,286,5.6,6.9,99,99,99,999,1024.4,12.6,13.6,9.1,99,99
2022,1,4,7,20,276,5.6,7.5,99,99,99,999,1024.4,12.6,13.6,9.1,99,99
2022,1,4,7,30,283,5.7,7.3,99,99,99,999,1024.4,12.6,13.6,9.4,99,99
2022,1,4,7,40,290,5,7.2,1.02,16,4.53,274,1024.4,12.7,13.6,9.7,99,99
2022,1,4,7,50,320,3.1,4.5,99,99,99,999,1024.3,12.8,13.5,9.4,99,99
2022,1,4,8,0,352,2.6,3.9,99,99,99,999,1024.4,12.9,13.5,8.9,99,99
2022,1,4,8,10,2,4.2,5.3,99,99,99,999,1024.5,13,13.5,8.7,99,99
2022,1,4,8,20,1,4.8,6.4,99,99,99,999,1024.5,12.8,13.5,8.3,99,99
2022,1,4,8,30,360,5.9,7.2,99,99,99,999,1024.6,12.8,13.4,7.8,99,99
2022,1,4,8,40,360,4.8,6.1,1.08,5.26,4.62,261,1024.7,12.6,13.4,7.5,99,99
2022,1,4,8,50,331,3.5,5.6,99,99,99,999,1024.7,12.5,13.5,7.6,99,99
2022,1,4,9,0,294,4.9,8.2,99,99,99,999,1024.3,12.4,13.5,8.6,99,99
2022,1,4,9,10,292,7.1,9,99,99,99,999,1024.2,12,13.5,8.9,99,99
2022,1,4,9,20,298,7.5,9.2,99,99,99,999,1024.3,12,13.6,8.9,99,99
2022,1,4,9,30,302,6.5,8.3,99,99,99,999,1024.4,12.1,13.6,9.1,99,99
2022,1,4,9,40,295,5.4,7.5,1.06,4.76,4.35,269,1024.4,12.1,13.6,9.2,99,99
2022,1,4,9,50,300,6.3,8.4,99,99,99,999,1024.4,12.4,13.6,9.3,99,99
2022,1,4,10,0,306,8.2,12.1,99,99,99,999,1024.1,12.5,13.6,8.9,99,99
2022,1,4,10,10,301,10.1,12.3,99,99,99,999,1024.1,12.6,13.6,8.8,99,99
2022,1,4,10,20,316,9.1,10.8,99,99,99,999,1024.3,12.6,13.6,8.8,99,99
2022,1,4,10,30,315,7.8,10,99,99,99,999,1024.4,12.7,13.6,8.8,99,99
2022,1,4,10,40,315,6.8,8.6,1.15,5.26,4.34,260,1024.3,12.8,13.6,8.8,99,99
2022,1,4,10,50,317,7,8.6,99,99,99,999,1024.2,12.6,13.6,8.9,99,99
2022,1,4,11,0,317,7,8.8,99,99,99,999,1024.2,12.7,13.6,9.1,99,99
2022,1,4,11,10,323,5.9,8.1,99,99,99,999,1024.1,12.8,13.6,9.2,99,99
2022,1,4,11,20,331,5.7,7.4,99,99,99,999,1024.1,13,13.6,9.4,99,99
2022,1,4,11,30,329,5.3,7,99,99,99,999,1024.2,13.1,13.6,9.4,99,99
2022,1,4,11,40,312,7,9.6,1.19,5,4.52,262,1024.1,13.2,13.6,9.3,99,99
2022,1,4,11,50,309,7.7,9.5,99,99,99,999,1024.2,13.1,13.6,9.4,99,99
2022,1,4,12,0,312,8.2,10.6,99,99,99,999,1023.8,12.9,13.6,9.3,99,99
2022,1,4,12,10,320,8.4,10.2,99,99,99,999,1023.7,12.8,13.6,9.5,99,99
2022,1,4,12,20,316,8.1,10.6,99,99,99,999,1023.6,12.8,13.6,9.6,99,99
2022,1,4,12,30,321,7.8,10.1,99,99,99,999,1023.6,12.9,13.6,9.4,99,99
2022,1,4,12,40,324,8.3,10.7,1.18,5,4.35,268,1023.7,13.1,13.6,9.2,99,99
2022,1,4,12,50,312,7.2,9.5,99,99,99,999,1023.9,13,13.7,9.6,99,99
2022,1,4,13,0,309,6.9,9.5,99,99,99,999,1023.8,13,13.7,9.8,99,99
2022,1,4,13,10,315,7.6,9.7,99,99,99,999,1023.8,13.2,13.7,8.7,99,99
2022,1,4,13,20,312,8.2,10.9,99,99,99,999,1023.8,13.2,13.7,8.9,99,99
2022,1,4,13,30,312,8.3,10.6,99,99,99,999,1023.7,13.3,13.7,8.2,99,99
2022,1,4,13,40,357,3.9,6.4,1.24,5.26,4.57,267,1023.9,13.1,13.7,7.8,99,99
2022,1,4,13,50,340,4.2,5.8,99,99,99,999,1024.1,12.9,13.7,7.4,99,99
2022,1,4,14,0,347,3.2,4.7,99,99,99,999,1024.3,12.9,13.7,7.5,99,99
2022,1,4,14,10,320,2.2,3.1,99,99,99,999,1024.4,13,13.7,7.7,99,99
2022,1,4,14,20,303,4.3,6.6,99,99,99,999,1024.2,13.2,13.7,8.9,99,99
2022,1,4,14,30,309,6.3,8.1,99,99,99,999,1024.2,13.5,13.7,8.3,99,99
2022,1,4,14,40,329,4.6,6.9,1.04,5,4.47,270,1024.3,13.5,13.7,7.6,99,99
2022,1,4,14,50,337,3.5,4.9,99,99,99,999,1024.3,13.4,13.7,7.6,99,99
2022,1,4,15,0,357,0.9,2,99,99,99,999,1024.4,13.2,13.7,7.9,99,99
2022,1,4,15,10,249,0.5,2.4,99,99,99,999,1024.2,13.1,13.7,8.3,99,99
2022,1,4,15,20,274,1.8,4,99,99,99,999,1024.2,13.2,13.7,8.8,99,99
2022,1,4,15,30,282,3.6,5.2,99,99,99,999,1024.2,13.4,13.7,8.1,99,99
2022,1,4,15,40,302,3.1,4.3,1.1,14.81,4.8,241,1024.3,13.5,13.7,7.4,99,99
2022,1,4,15,50,340,2.1,3.6,99,99,99,999,1024.4,13.5,13.7,7.6,99,99
2022,1,4,16,0,50,2.3,3.7,99,99,99,999,1024.5,13.4,13.7,9.4,99,99
2022,1,4,16,10,57,2.4,4.1,99,99,99,999,1024.7,13,13.7,9.5,99,99
2022,1,4,16,20,76,2.8,4.4,99,99,99,999,1024.9,13,13.7,9.6,99,99
2022,1,4,16,30,91,2.9,4.7,99,99,99,999,1024.9,13,13.7,9.5,99,99
2022,1,4,16,40,94,3.2,5.1,1.15,14.81,5.14,242,1024.9,13,13.7,9.7,99,99
2022,1,4,16,50,90,3.3,4.6,99,99,99,999,1025.1,12.9,13.7,9.8,99,99
2022,1,4,17,0,100,3.4,4.9,99,99,99,999,1025.3,12.9,13.7,9.8,99,99
2022,1,4,17,10,99,2.3,3.8,99,99,99,999,1025.3,13,13.7,9.4,99,99
2022,1,4,17,20,72,1.1,2.6,99,99,99,999,1025.2,13.2,13.7,9.3,99,99
2022,1,4,17,30,76,0.7,1.5,99,99,99,999,1025.4,13.3,13.8,9.2,99,99
2022,1,4,17,40,61,1.2,2.3,1.11,14.81,5.38,291,1025.5,13.2,13.8,8.9,99,99
2022,1,4,17,50,52,1.1,2,99,99,99,999,1025.5,13.1,13.8,8.8,99,99
2022,1,4,18,0,83,1.1,2.6,99,99,99,999,1025.5,13.3,13.8,8.8,99,99
2022,1,4,18,10,86,1,2.2,99,99,99,999,1025.6,13.4,13.8,8.8,99,99
2022,1,4,18,20,57,0.8,1.9,99,99,99,999,1025.5,13.3,13.9,8.6,99,99
